TRADEDATE,close,ret,date_raw,key_rate,inflation,inflation_target
2025-03-14,3195.08,0.0235490474344639,3.2025,21.0,10.34,4.0
2025-03-17,3245.19,0.0156834883633587,3.2025,21.0,10.34,4.0
2025-03-18,3257.49,0.0037902249174932,3.2025,21.0,10.34,4.0
2025-03-19,3229.79,-0.0085034796729996,3.2025,21.0,10.34,4.0
2025-03-20,3223.14,-0.0020589573935148,3.2025,21.0,10.34,4.0
2025-03-21,3191.61,-0.0097823861203669,3.2025,21.0,10.34,4.0
2025-03-24,3178.66,-0.0040575132926642,3.2025,21.0,10.34,4.0
2025-03-25,3164.62,-0.0044169555724739,3.2025,21.0,10.34,4.0
2025-03-26,3146.31,-0.0057858447459726,3.2025,21.0,10.34,4.0
2025-03-27,3083.99,-0.0198073298562443,3.2025,21.0,10.34,4.0
2025-03-28,3025.65,-0.0189170522602212,3.2025,21.0,10.34,4.0
2025-03-31,3013.36,-0.0040619371044238,3.2025,21.0,10.34,4.0
2025-04-01,2964.43,-0.0162376881620517,4.2025,21.0,10.23,4.0
2025-04-02,2926.39,-0.0128321464834723,4.2025,21.0,10.23,4.0
2025-04-03,2859.58,-0.022830176428979,4.2025,21.0,10.23,4.0
2025-04-04,2781.97,-0.0271403492820624,4.2025,21.0,10.23,4.0
2025-04-07,2729.89,-0.0187205469505422,4.2025,21.0,10.23,4.0
2025-04-08,2746.41,0.0060515258856583,4.2025,21.0,10.23,4.0
2025-04-09,2650.69,-0.0348527714361657,4.2025,21.0,10.23,4.0
2025-04-10,2764.28,0.0428529929942769,4.2025,21.0,10.23,4.0
2025-04-11,2829.92,0.0237457855210037,4.2025,21.0,10.23,4.0
2025-04-14,2819.69,-0.0036149431786057,4.2025,21.0,10.23,4.0
2025-04-15,2805.55,-0.0050147356624309,4.2025,21.0,10.23,4.0
2025-04-16,2861.83,0.0200602377430449,4.2025,21.0,10.23,4.0
2025-04-17,2865.32,0.001219499411216,4.2025,21.0,10.23,4.0
2025-04-18,2872.77,0.0026000586321945,4.2025,21.0,10.23,4.0
2025-04-21,2922.46,0.0172968946347951,4.2025,21.0,10.23,4.0
2025-04-22,2954.49,0.010959944704119,4.2025,21.0,10.23,4.0
2025-04-23,2943.23,-0.0038111484554016,4.2025,21.0,10.23,4.0
2025-04-24,2944.43,0.0004077153331543,4.2025,21.0,10.23,4.0
2025-04-25,3006.14,0.0209582160214369,4.2025,21.0,10.23,4.0
2025-04-28,3034.3,0.0093674945278663,4.2025,21.0,10.23,4.0
2025-04-29,2957.66,-0.0252578848498831,4.2025,21.0,10.23,4.0
2025-04-30,2918.47,-0.0132503397956492,4.2025,21.0,10.23,4.0
2025-05-02,2836.7,-0.0280181053771325,5.2025,21.0,9.88,4.0
2025-05-05,2738.8,-0.0345119328797545,5.2025,21.0,9.88,4.0
2025-05-06,2820.07,0.0296735796699283,5.2025,21.0,9.88,4.0
2025-05-07,2833.09,0.0046169066725294,5.2025,21.0,9.88,4.0
2025-05-08,2850.93,0.0062970113903899,5.2025,21.0,9.88,4.0
2025-05-12,2930.17,0.0277944390076221,5.2025,21.0,9.88,4.0
2025-05-13,2935.53,0.001829245402144,5.2025,21.0,9.88,4.0
2025-05-14,2924.21,-0.0038562031387858,5.2025,21.0,9.88,4.0
2025-05-15,2840.05,-0.0287804227466562,5.2025,21.0,9.88,4.0
2025-05-16,2840.34,0.0001021108783296,5.2025,21.0,9.88,4.0
2025-05-19,2882.63,0.0148890625770155,5.2025,21.0,9.88,4.0
2025-05-20,2823.42,-0.0205402705168543,5.2025,21.0,9.88,4.0
2025-05-21,2809.58,-0.0049018566136105,5.2025,21.0,9.88,4.0
2025-05-22,2792.16,-0.0062002149787513,5.2025,21.0,9.88,4.0
2025-05-23,2770.1,-0.0079006933700074,5.2025,21.0,9.88,4.0
2025-05-26,2699.84,-0.0253637052813977,5.2025,21.0,9.88,4.0
2025-05-27,2736.75,0.0136711805144007,5.2025,21.0,9.88,4.0
2025-05-28,2785.2,0.0177034804055904,5.2025,21.0,9.88,4.0
2025-05-29,2809.94,0.0088826655177367,5.2025,21.0,9.88,4.0
2025-05-30,2828.83,0.0067225634711061,5.2025,21.0,9.88,4.0
2025-06-02,2829.67,0.0002969425522212,6.2025,20.0,9.4,4.0
2025-06-03,2834.06,0.0015514176564757,6.2025,20.0,9.4,4.0
2025-06-04,2836.64,0.0009103547560742,6.2025,20.0,9.4,4.0
2025-06-05,2856.61,0.0070400191776187,6.2025,20.0,9.4,4.0
2025-06-06,2786.16,-0.0246620994815534,6.2025,20.0,9.4,4.0
2025-06-09,2737.76,-0.0173715795216353,6.2025,20.0,9.4,4.0
2025-06-10,2722.37,-0.0056213839050903,6.2025,20.0,9.4,4.0
2025-06-11,2733.2,0.0039781513901488,6.2025,20.0,9.4,4.0
2025-06-13,2750.32,0.0062637201814723,6.2025,20.0,9.4,4.0
2025-06-16,2737.83,-0.0045412897408302,6.2025,20.0,9.4,4.0
2025-06-17,2788.94,0.0186680692373157,6.2025,20.0,9.4,4.0
2025-06-18,2791.83,0.0010362359893005,6.2025,20.0,9.4,4.0
2025-06-19,2783.81,-0.0028726677483944,6.2025,20.0,9.4,4.0
2025-06-20,2751.04,-0.0117716367137125,6.2025,20.0,9.4,4.0
2025-06-23,2759.67,0.0031369954635338,6.2025,20.0,9.4,4.0
2025-06-24,2744.95,-0.0053339710907464,6.2025,20.0,9.4,4.0
2025-06-25,2790.78,0.0166961146833277,6.2025,20.0,9.4,4.0
2025-06-26,2797.27,0.0023255147306486,6.2025,20.0,9.4,4.0
2025-06-27,2806.11,0.0031602240756165,6.2025,20.0,9.4,4.0
2025-06-30,2847.38,0.0147071925191812,6.2025,20.0,9.4,4.0
2025-07-01,2848.44,0.0003722720536072,7.2025,18.0,8.79,4.0
2025-07-02,2815.26,-0.0116484812739604,7.2025,18.0,8.79,4.0
2025-07-03,2823.34,0.0028700723911823,7.2025,18.0,8.79,4.0
2025-07-04,2801.65,-0.0076823903603533,7.2025,18.0,8.79,4.0
2025-07-07,2756.14,-0.0162439990719754,7.2025,18.0,8.79,4.0
2025-07-08,2755.58,-0.0002031827120537,7.2025,18.0,8.79,4.0
2025-07-09,2696.45,-0.021458277386249,7.2025,18.0,8.79,4.0
2025-07-10,2732.45,0.013350887277717,7.2025,18.0,8.79,4.0
2025-07-11,2642.02,-0.0330948416256472,7.2025,18.0,8.79,4.0
2025-07-14,2714.14,0.0272972952513605,7.2025,18.0,8.79,4.0
2025-07-15,2756.95,0.0157729520216347,7.2025,18.0,8.79,4.0
2025-07-16,2777.16,0.0073305645731696,7.2025,18.0,8.79,4.0
2025-07-17,2761.48,-0.0056460556827837,7.2025,18.0,8.79,4.0
2025-07-18,2784.63,0.0083831858278893,7.2025,18.0,8.79,4.0
2025-07-21,2821.78,0.0133410901986978,7.2025,18.0,8.79,4.0
2025-07-22,2825.61,0.0013572992933537,7.2025,18.0,8.79,4.0
2025-07-23,2841.16,0.0055032364692932,7.2025,18.0,8.79,4.0
2025-07-24,2807.69,-0.0117803995551112,7.2025,18.0,8.79,4.0
2025-07-25,2772.39,-0.0125726130733806,7.2025,18.0,8.79,4.0
2025-07-28,2730.98,-0.0149365709730593,7.2025,18.0,8.79,4.0
2025-07-29,2758.28,0.0099964115445738,7.2025,18.0,8.79,4.0
2025-07-30,2726.24,-0.0116159345679193,7.2025,18.0,8.79,4.0
2025-07-31,2732.12,0.0021568167145959,7.2025,18.0,8.79,4.0
2025-08-01,2727.98,-0.0015153067947234,8.2025,18.0,8.14,4.0
2025-08-04,2773.85,0.0168146394035146,8.2025,18.0,8.14,4.0
2025-08-05,2786.37,0.0045135822052382,8.2025,18.0,8.14,4.0
2025-08-06,2764.62,-0.007805854929532,8.2025,18.0,8.14,4.0
2025-08-07,2876.43,0.0404431712134036,8.2025,18.0,8.14,4.0
2025-08-08,2924.63,0.0167568826635795,8.2025,18.0,8.14,4.0
2025-08-11,2964.15,0.0135128204251477,8.2025,18.0,8.14,4.0
2025-08-12,2977.18,0.004395863907022,8.2025,18.0,8.14,4.0
2025-08-13,2973.02,-0.0013972954272163,8.2025,18.0,8.14,4.0
2025-08-14,2977.34,0.0014530679241984,8.2025,18.0,8.14,4.0
2025-08-15,3012.09,0.0116714920029288,8.2025,18.0,8.14,4.0
2025-08-18,2951.26,-0.0201952796895178,8.2025,18.0,8.14,4.0
2025-08-19,2965.66,0.0048792719042034,8.2025,18.0,8.14,4.0
2025-08-20,2940.78,-0.0083893635817995,8.2025,18.0,8.14,4.0
2025-08-21,2883.5,-0.0194778256108923,8.2025,18.0,8.14,4.0
2025-08-22,2896.76,0.004598578116872,8.2025,18.0,8.14,4.0
2025-08-25,2887.24,-0.0032864303566745,8.2025,18.0,8.14,4.0
2025-08-26,2885.87,-0.000474501600144,8.2025,18.0,8.14,4.0
2025-08-27,2911.48,0.0088742736159286,8.2025,18.0,8.14,4.0
2025-08-28,2912.72,0.0004259002294364,8.2025,18.0,8.14,4.0
2025-08-29,2899.38,-0.0045799115603283,8.2025,18.0,8.14,4.0
2025-09-01,2886.97,-0.0042802254275052,9.2025,17.0,7.98,4.0
2025-09-02,2845.39,-0.0144026436021157,9.2025,17.0,7.98,4.0
2025-09-03,2867.55,0.0077880360864417,9.2025,17.0,7.98,4.0
2025-09-04,2873.7,0.0021446879740543,9.2025,17.0,7.98,4.0
2025-09-05,2901.45,0.0096565403486794,9.2025,17.0,7.98,4.0
2025-09-08,2921.62,0.0069516965655103,9.2025,17.0,7.98,4.0
2025-09-09,2935.96,0.0049082358417591,9.2025,17.0,7.98,4.0
2025-09-10,2914.26,-0.007391108870693,9.2025,17.0,7.98,4.0
2025-09-11,2908.14,-0.0021000185295754,9.2025,17.0,7.98,4.0
2025-09-12,2839.73,-0.0235236267855054,9.2025,17.0,7.98,4.0
2025-09-15,2809.85,-0.010522127103633,9.2025,17.0,7.98,4.0
2025-09-16,2802.77,-0.0025197074576934,9.2025,17.0,7.98,4.0
2025-09-17,2814.04,0.0040210220603189,9.2025,17.0,7.98,4.0
2025-09-18,2793.58,-0.0072706855623942,9.2025,17.0,7.98,4.0
2025-09-19,2748.06,-0.016294503826631,9.2025,17.0,7.98,4.0
2025-09-22,2741.06,-0.0025472515156146,9.2025,17.0,7.98,4.0
2025-09-23,2758.65,0.0064172254529271,9.2025,17.0,7.98,4.0
2025-09-24,2723.58,-0.0127127399271382,9.2025,17.0,7.98,4.0
2025-09-25,2708.68,-0.0054707407162631,9.2025,17.0,7.98,4.0
2025-09-26,2725.97,0.006383182952582,9.2025,17.0,7.98,4.0
2025-09-29,2684.09,-0.0153633385547161,9.2025,17.0,7.98,4.0
2025-09-30,2684.6,0.0001900085317556,9.2025,17.0,7.98,4.0
2025-10-01,2647.25,-0.013912687178723,10.2025,16.5,7.71,4.0
2025-10-02,2632.07,-0.0057342525262064,10.2025,16.5,7.71,4.0
2025-10-03,2604.55,-0.0104556489759011,10.2025,16.5,7.71,4.0
2025-10-06,2648.5,0.0168743161006699,10.2025,16.5,7.71,4.0
2025-10-07,2668.6,0.0075892014347742,10.2025,16.5,7.71,4.0
2025-10-08,2562.51,-0.0397549276774337,10.2025,16.5,7.71,4.0
2025-10-09,2638.37,0.0296037869120509,10.2025,16.5,7.71,4.0
2025-10-10,2588.56,-0.0188790806444888,10.2025,16.5,7.71,4.0
2025-10-13,2576.38,-0.0047053187872793,10.2025,16.5,7.71,4.0
2025-10-14,2541.49,-0.0135422569651993,10.2025,16.5,7.71,4.0
2025-10-15,2545.22,0.0014676429968247,10.2025,16.5,7.71,4.0
2025-10-16,2607.78,0.0245794076739929,10.2025,16.5,7.71,4.0
2025-10-17,2721.14,0.0434699246102048,10.2025,16.5,7.71,4.0
2025-10-20,2744.83,0.0087059100230051,10.2025,16.5,7.71,4.0
2025-10-21,2632.42,-0.0409533559455411,10.2025,16.5,7.71,4.0
2025-10-22,2653.0,0.0078179013987129,10.2025,16.5,7.71,4.0
2025-10-23,2570.67,-0.0310327930644552,10.2025,16.5,7.71,4.0
2025-10-24,2543.93,-0.0104019574663415,10.2025,16.5,7.71,4.0
2025-10-27,2476.79,-0.0263922356354144,10.2025,16.5,7.71,4.0
2025-10-28,2495.09,0.0073885957226895,10.2025,16.5,7.71,4.0
2025-10-29,2523.35,0.0113262447446784,10.2025,16.5,7.71,4.0
2025-10-30,2557.48,0.0135256702399588,10.2025,16.5,7.71,4.0
2025-10-31,2525.2,-0.0126217995839655,10.2025,16.5,7.71,4.0
2025-11-01,2532.66,0.0029542214478062,11.2025,16.5,6.64,4.0
2025-11-03,2570.96,0.0151224404381165,11.2025,16.5,6.64,4.0
2025-11-05,2546.62,-0.0094672807044839,11.2025,16.5,6.64,4.0
2025-11-06,2542.7,-0.0015392952226873,11.2025,16.5,6.64,4.0
2025-11-07,2566.42,0.0093286663782594,11.2025,16.5,6.64,4.0
2025-11-10,2558.6,-0.0030470460797531,11.2025,16.5,6.64,4.0
2025-11-11,2566.17,0.0029586492613149,11.2025,16.5,6.64,4.0
2025-11-12,2536.22,-0.0116710896004552,11.2025,16.5,6.64,4.0
2025-11-13,2543.36,0.0028152131912848,11.2025,16.5,6.64,4.0
2025-11-14,2525.68,-0.0069514343231003,11.2025,16.5,6.64,4.0
2025-11-17,2510.64,-0.0059548319660447,11.2025,16.5,6.64,4.0
2025-11-18,2563.07,0.0208831214351721,11.2025,16.5,6.64,4.0
2025-11-19,2646.02,0.0323635327946563,11.2025,16.5,6.64,4.0
2025-11-20,2628.31,-0.006693071103015,11.2025,16.5,6.64,4.0
2025-11-21,2685.03,0.0215804071818013,11.2025,16.5,6.64,4.0
2025-11-24,2654.84,-0.0112438222291744,11.2025,16.5,6.64,4.0
2025-11-25,2685.95,0.0117182203070616,11.2025,16.5,6.64,4.0
2025-11-26,2668.38,-0.0065414471602225,11.2025,16.5,6.64,4.0
2025-11-27,2621.37,-0.0176174308007106,11.2025,16.5,6.64,4.0
2025-11-28,2676.42,0.0210004692202931,11.2025,16.5,6.64,4.0
2025-12-01,2686.93,0.0039268874093003,12.2025,16.0,5.59,4.0
2025-12-02,2667.2,-0.0073429527378829,12.2025,16.0,5.59,4.0
2025-12-03,2651.71,-0.0058075884823034,12.2025,16.0,5.59,4.0
2025-12-04,2657.13,0.0020439640835536,12.2025,16.0,5.59,4.0
2025-12-05,2711.3,0.0203866577849032,12.2025,16.0,5.59,4.0
2025-12-08,2705.17,-0.0022609080514882,12.2025,16.0,5.59,4.0
2025-12-09,2702.72,-0.0009056732109258,12.2025,16.0,5.59,4.0
2025-12-10,2720.66,0.0066377575183518,12.2025,16.0,5.59,4.0
2025-12-11,2748.93,0.010390861041071,12.2025,16.0,5.59,4.0
2025-12-12,2739.49,-0.0034340634355912,12.2025,16.0,5.59,4.0
2025-12-15,2748.93,0.0034458968640147,12.2025,16.0,5.59,4.0
2025-12-16,2774.23,0.0092035810297097,12.2025,16.0,5.59,4.0
2025-12-17,2759.73,-0.0052266755099613,12.2025,16.0,5.59,4.0
2025-12-18,2753.07,-0.0024132795599568,12.2025,16.0,5.59,4.0
2025-12-19,2743.09,-0.0036250440417424,12.2025,16.0,5.59,4.0
2025-12-22,2715.98,-0.0098830151398605,12.2025,16.0,5.59,4.0
2025-12-23,2725.38,0.0034609975036634,12.2025,16.0,5.59,4.0
2025-12-24,2720.02,-0.0019666982218994,12.2025,16.0,5.59,4.0
2025-12-25,2714.12,-0.0021691016977816,12.2025,16.0,5.59,4.0
2025-12-26,2754.89,0.01502144341444,12.2025,16.0,5.59,4.0
2025-12-29,2742.03,-0.0046680629716612,12.2025,16.0,5.59,4.0
2025-12-30,2766.62,0.0089678085214237,12.2025,16.0,5.59,4.0
2026-01-05,2757.09,-0.0034446364155539,12.2025,16.0,5.59,4.0
2026-01-06,2745.26,-0.0042907558331428,12.2025,16.0,5.59,4.0
2026-01-08,2718.62,-0.0097039988926368,12.2025,16.0,5.59,4.0
2026-01-09,2724.85,0.0022916038284128,12.2025,16.0,5.59,4.0
2026-01-12,2701.93,-0.0084114721911298,12.2025,16.0,5.59,4.0
2026-01-13,2696.92,-0.0018542301243924,12.2025,16.0,5.59,4.0
2026-01-14,2702.69,0.0021394776263292,12.2025,16.0,5.59,4.0
2026-01-15,2701.32,-0.0005069023824411,12.2025,16.0,5.59,4.0
2026-01-16,2733.75,0.0120052418817466,12.2025,16.0,5.59,4.0
2026-01-19,2750.25,0.0060356652949244,12.2025,16.0,5.59,4.0
2026-01-20,2738.07,-0.0044286883010634,12.2025,16.0,5.59,4.0
2026-01-21,2770.53,0.0118550657945195,12.2025,16.0,5.59,4.0
2026-01-22,2768.02,-0.0009059638408536,12.2025,16.0,5.59,4.0
2026-01-23,2777.29,0.0033489642415878,12.2025,16.0,5.59,4.0
2026-01-26,2768.15,-0.0032909778957184,12.2025,16.0,5.59,4.0
2026-01-27,2781.39,0.0047829778010584,12.2025,16.0,5.59,4.0
2026-01-28,2788.01,0.002380104911573,12.2025,16.0,5.59,4.0
2026-01-29,2797.76,0.0034971180160758,12.2025,16.0,5.59,4.0
2026-01-30,2782.74,-0.0053685805787488,12.2025,16.0,5.59,4.0
2026-02-02,2768.56,-0.0050956970467955,12.2025,16.0,5.59,4.0
2026-02-03,2786.15,0.0063534833993124,12.2025,16.0,5.59,4.0
2026-02-04,2776.31,-0.0035317552895572,12.2025,16.0,5.59,4.0
2026-02-05,2737.13,-0.0141122569165546,12.2025,16.0,5.59,4.0
2026-02-06,2735.43,-0.00062108851242,12.2025,16.0,5.59,4.0
2026-02-09,2725.64,-0.0035789619913505,12.2025,16.0,5.59,4.0
2026-02-10,2717.04,-0.003155222259726,12.2025,16.0,5.59,4.0
2026-02-11,2757.75,0.0149832170302977,12.2025,16.0,5.59,4.0
2026-02-12,2765.66,0.0028682803009698,12.2025,16.0,5.59,4.0
2026-02-13,2776.34,0.0038616460447056,12.2025,16.0,5.59,4.0
2026-02-16,2782.6,0.0022547670674339,12.2025,16.0,5.59,4.0
2026-02-17,2765.33,-0.0062064256450801,12.2025,16.0,5.59,4.0
2026-02-18,2779.08,0.0049722817891535,12.2025,16.0,5.59,4.0
2026-02-19,2772.84,-0.0022453473811476,12.2025,16.0,5.59,4.0
2026-02-20,2780.6,0.0027985747464691,12.2025,16.0,5.59,4.0
2026-02-24,2777.35,-0.0011688124865136,12.2025,16.0,5.59,4.0
2026-02-25,2795.39,0.0064954002916448,12.2025,16.0,5.59,4.0
2026-02-26,2785.58,-0.0035093493215615,12.2025,16.0,5.59,4.0
2026-02-27,2799.14,0.0048679269667357,12.2025,16.0,5.59,4.0
2026-03-02,2835.65,0.0130432918682168,12.2025,16.0,5.59,4.0
2026-03-03,2825.14,-0.0037063812529756,12.2025,16.0,5.59,4.0
2026-03-04,2809.78,-0.005436898702365,12.2025,16.0,5.59,4.0
2026-03-05,2825.0,0.0054167941974103,12.2025,16.0,5.59,4.0
2026-03-06,2854.11,0.0103044247787611,12.2025,16.0,5.59,4.0
2026-03-09,2888.68,0.012112357267239,12.2025,16.0,5.59,4.0
2026-03-10,2853.86,-0.0120539485162772,12.2025,16.0,5.59,4.0
2026-03-11,2854.05,6.657649639429941e-05,12.2025,16.0,5.59,4.0
2026-03-12,2872.08,0.0063173385189467,12.2025,16.0,5.59,4.0
2026-03-13,2871.86,-7.659953761729454e-05,12.2025,16.0,5.59,4.0
2026-03-16,2853.72,-0.0063164638944795,12.2025,16.0,5.59,4.0
2026-03-17,2853.53,-6.657976255541875e-05,12.2025,16.0,5.59,4.0
2026-03-18,2871.72,0.0063745606319189,12.2025,16.0,5.59,4.0
2026-03-19,2868.99,-0.0009506497847979,12.2025,16.0,5.59,4.0
2026-03-20,2864.89,-0.0014290743432356,12.2025,16.0,5.59,4.0
2026-03-23,2833.43,-0.0109812244100122,12.2025,16.0,5.59,4.0
2026-03-24,2837.9,0.0015775932350543,12.2025,16.0,5.59,4.0
2026-03-25,2840.14,0.0007893160435532,12.2025,16.0,5.59,4.0
2026-03-26,2822.84,-0.0060912490229353,12.2025,16.0,5.59,4.0
2026-03-27,2789.61,-0.0117718326224652,12.2025,16.0,5.59,4.0
2026-03-30,2800.69,0.0039718813740987,12.2025,16.0,5.59,4.0
2026-03-31,2776.37,-0.0086835744048788,12.2025,16.0,5.59,4.0
2026-04-01,2775.24,-0.000407006270778,12.2025,16.0,5.59,4.0
2026-04-02,2774.41,-0.0002990732333059,12.2025,16.0,5.59,4.0
2026-04-03,2760.7,-0.0049415911851529,12.2025,16.0,5.59,4.0
2026-04-06,2784.87,0.0087550258992283,12.2025,16.0,5.59,4.0
2026-04-07,2797.24,0.0044418590454851,12.2025,16.0,5.59,4.0
2026-04-08,2765.06,-0.0115041969941799,12.2025,16.0,5.59,4.0
2026-04-09,2733.4,-0.0114500227843156,12.2025,16.0,5.59,4.0
2026-04-10,2725.39,-0.002930416331309,12.2025,16.0,5.59,4.0
2026-04-13,2722.69,-0.0009906839021203,12.2025,16.0,5.59,4.0
2026-04-14,2725.51,0.0010357403891005,12.2025,16.0,5.59,4.0
2026-04-15,2740.45,0.0054815429038967,12.2025,16.0,5.59,4.0
2026-04-16,2741.14,0.000251783466219,12.2025,16.0,5.59,4.0
2026-04-17,2723.94,-0.0062747615955405,12.2025,16.0,5.59,4.0
2026-04-20,2753.66,0.0109106661673898,12.2025,16.0,5.59,4.0
2026-04-21,2757.7,0.0014671382814146,12.2025,16.0,5.59,4.0
2026-04-22,2761.64,0.0014287268375821,12.2025,16.0,5.59,4.0
2026-04-23,2771.46,0.003555858113295,12.2025,16.0,5.59,4.0
2026-04-24,2733.0,-0.013877162217748,12.2025,16.0,5.59,4.0
2026-04-27,2732.41,-0.000215879985364,12.2025,16.0,5.59,4.0
2026-04-28,2696.58,-0.013112966209317,12.2025,16.0,5.59,4.0
2026-04-29,2639.82,-0.0210488841421354,12.2025,16.0,5.59,4.0
2026-04-30,2658.21,0.0069663840716411,12.2025,16.0,5.59,4.0
2026-05-04,2620.82,-0.0140658563469401,12.2025,16.0,5.59,4.0
2026-05-05,2644.37,0.0089857372883295,12.2025,16.0,5.59,4.0
2026-05-06,2632.5,-0.0044887818270513,12.2025,16.0,5.59,4.0
2026-05-07,2615.33,-0.0065223171889838,12.2025,16.0,5.59,4.0
2026-05-08,2597.8,-0.0067027870287879,12.2025,16.0,5.59,4.0
2026-05-11,2656.91,0.0227538686580952,12.2025,16.0,5.59,4.0
2026-05-12,2689.96,0.0124392621503928,12.2025,16.0,5.59,4.0
2026-05-13,2694.72,0.001769543041532,12.2025,16.0,5.59,4.0
2026-05-14,2658.84,-0.0133149269682933,12.2025,16.0,5.59,4.0
2026-05-15,2633.84,-0.0094025966210828,12.2025,16.0,5.59,4.0
2026-05-18,2668.22,0.0130531847037025,12.2025,16.0,5.59,4.0
2026-05-19,2663.48,-0.0017764652090156,12.2025,16.0,5.59,4.0
2026-05-20,2640.32,-0.0086953909922357,12.2025,16.0,5.59,4.0
2026-05-21,2664.29,0.0090784450369652,12.2025,16.0,5.59,4.0
2026-05-22,2625.69,-0.0144879123518836,12.2025,16.0,5.59,4.0
2026-05-25,2598.2,-0.0104696289356323,12.2025,16.0,5.59,4.0
2026-05-26,2580.25,-0.0069086290508812,12.2025,16.0,5.59,4.0
2026-05-27,2590.24,0.0038717178567966,12.2025,16.0,5.59,4.0
2026-05-28,2583.89,-0.0024515102847612,12.2025,16.0,5.59,4.0
2026-05-29,2565.61,-0.0070746045690798,12.2025,16.0,5.59,4.0
2026-06-01,2570.04,0.0017266848819579,12.2025,16.0,5.59,4.0
2026-06-02,2620.39,0.0195911347683304,12.2025,16.0,5.59,4.0
2026-06-03,2601.35,-0.0072660939783772,12.2025,16.0,5.59,4.0
2026-06-04,2579.9,-0.0082457185692044,12.2025,16.0,5.59,4.0
2026-06-05,2561.04,-0.0073103608667003,12.2025,16.0,5.59,4.0
2026-06-08,2517.64,-0.0169462405897604,12.2025,16.0,5.59,4.0
2026-06-09,2522.77,0.0020376225353904,12.2025,16.0,5.59,4.0
2026-06-10,2520.88,-0.000749176500434,12.2025,16.0,5.59,4.0
2026-06-11,2515.33,-0.0022016121354447,12.2025,16.0,5.59,4.0
2026-06-15,2542.84,0.0109369347163195,12.2025,16.0,5.59,4.0
2026-06-16,2490.52,-0.0205754196095704,12.2025,16.0,5.59,4.0
2026-06-17,2485.05,-0.0021963284775868,12.2025,16.0,5.59,4.0
2026-06-18,2441.24,-0.0176294239552525,12.2025,16.0,5.59,4.0
2026-06-19,2420.56,-0.0084711048483556,12.2025,16.0,5.59,4.0
2026-06-22,2318.28,-0.0422546848663117,12.2025,16.0,5.59,4.0
2026-06-23,2335.94,0.0076177165829838,12.2025,16.0,5.59,4.0
2026-06-24,2243.47,-0.0395857770319444,12.2025,16.0,5.59,4.0
2026-06-25,2257.24,0.0061378132981497,12.2025,16.0,5.59,4.0
2026-06-26,2285.61,0.0125684464212934,12.2025,16.0,5.59,4.0
2026-06-29,2349.81,0.028088781550658,12.2025,16.0,5.59,4.0
2026-06-30,2348.15,-0.0007064400951565,12.2025,16.0,5.59,4.0
2026-07-01,2344.55,-0.0015331218193045,12.2025,16.0,5.59,4.0
2026-07-02,2256.06,-0.0377428504403831,12.2025,16.0,5.59,4.0
2026-07-03,2242.84,-0.0058597732329812,12.2025,16.0,5.59,4.0
2026-07-06,2194.14,-0.0217135417595549,12.2025,16.0,5.59,4.0
2026-07-07,2190.39,-0.0017090978697804,12.2025,16.0,5.59,4.0
2026-07-08,2220.77,0.0138696761763887,12.2025,16.0,5.59,4.0
2026-07-09,2186.75,-0.0153190109736712,12.2025,16.0,5.59,4.0
2026-07-10,2145.65,-0.0187950154338629,12.2025,16.0,5.59,4.0
2026-07-13,2164.42,0.0087479318621397,12.2025,16.0,5.59,4.0
2026-07-14,2170.78,0.0029384315428613,12.2025,16.0,5.59,4.0
2026-07-15,2111.9,-0.0271238909516395,12.2025,16.0,5.59,4.0
2026-07-16,2022.27,-0.0424404564610066,12.2025,16.0,5.59,4.0
2026-07-17,1958.43,-0.0315684849204112,12.2025,16.0,5.59,4.0
2026-07-20,2000.69,0.0215785093161358,12.2025,16.0,5.59,4.0
2026-07-21,2078.78,0.0390315341207283,12.2025,16.0,5.59,4.0
2026-07-22,2136.11,0.0275786759541654,12.2025,16.0,5.59,4.0
2026-07-23,2144.97,0.00414772647476,12.2025,16.0,5.59,4.0
2026-07-24,2165.54,0.0095898777139074,12.2025,16.0,5.59,4.0
2026-07-27,2216.92,0.0237261837694062,12.2025,16.0,5.59,4.0
2026-07-28,2191.18,-0.0116107031376866,12.2025,16.0,5.59,4.0
2026-07-29,2237.17,0.0209886910249272,12.2025,16.0,5.59,4.0
2026-07-30,2209.84,-0.01221632687726,12.2025,16.0,5.59,4.0
2026-07-31,2226.36,0.0074756543460159,12.2025,16.0,5.59,4.0
2026-08-03,2262.75,0.0163450654880612,12.2025,16.0,5.59,4.0
2026-08-04,2269.23,0.0028637719588995,12.2025,16.0,5.59,4.0
2026-08-05,2301.65,0.0142867845039946,12.2025,16.0,5.59,4.0
2026-08-06,2285.88,-0.0068516064562379,12.2025,16.0,5.59,4.0
2026-08-07,2281.31,-0.001999230055821,12.2025,16.0,5.59,4.0
